Year,Month Name,Region Office Name,Dealer Name (Revised),Product Name,Total Sales
2024,August,ROS,MANDVIWALLA MOTORS,SWIFT,9
2024,August,ROS,MARGALLA MOTORS,ALTO,38
2024,August,ROS,MARGALLA MOTORS,SWIFT,8
2024,August,ROS,MEHRAN MOTORS,ALTO,25
2024,August,ROS,MEHRAN MOTORS,SWIFT,6
2024,August,ROS,MORO MOTORS,ALTO,22
2024,August,ROS,MORO MOTORS,SWIFT,2
2024,August,ROS,NASEER AUTOS,ALTO,38
2024,August,ROS,NASEER AUTOS,SWIFT,11
2024,August,ROS,NAWABSHAH MOTORS,ALTO,9
2024,August,ROS,NAWABSHAH MOTORS,SWIFT,5
2024,August,ROS,PQM MOTORS,ALTO,27
2024,August,ROS,PQM MOTORS,SWIFT,3
2024,August,ROS,RIAZ MOTORS,ALTO,25
2024,August,ROS,RIAZ MOTORS,SWIFT,10
2024,August,ROS,SANGHAR MOTORS,ALTO,8
2024,August,ROS,SANGHAR MOTORS,SWIFT,1
2024,August,ROS,SNA MOTORS,ALTO,17
2024,August,ROS,SNA MOTORS,SWIFT,1
2024,August,ROS,SUKKUR MOTORS,ALTO,8
2024,August,ROS,SUKKUR MOTORS,SWIFT,5
2024,August,ROS,SUZUKI MOTORWAYS,ALTO,30
2024,August,ROS,SUZUKI MOTORWAYS,SWIFT,8
2024,August,ROS,SUZUKI SOUTH,ALTO,30
2024,August,ROS,SUZUKI SOUTH,SWIFT,16
2024,August,ROS,TANDO ALLAH YAR MOTORS,ALTO,11
2024,August,ROS,TANDO ALLAH YAR MOTORS,SWIFT,2
2024,August,ROS,THARPARKAR MOTORS,ALTO,12
2024,August,ROS,THARPARKAR MOTORS,SWIFT,7
2024,August,ROS,ZEESHAN AUTOS,ALTO,22
2024,August,ROS,ZEESHAN AUTOS,SWIFT,11
2024,September,ROS,ASHRAF MOTORS,ALTO,10
2024,September,ROS,ASHRAF MOTORS,SWIFT,1
2024,September,ROS,CARACHI MOTOR,ALTO,51
2024,September,ROS,CARACHI MOTOR,SWIFT,20
2024,September,ROS,CHAMPION MOTORS,ALTO,28
2024,September,ROS,CHAMPION MOTORS,SWIFT,8
2024,September,ROS,CSD,ALTO,3
2024,September,ROS,DANISH MOTORS,ALTO,49
2024,September,ROS,DANISH MOTORS,SWIFT,18
2024,September,ROS,DEFENCE MOTORS,ALTO,46
2024,September,ROS,DEFENCE MOTORS,SWIFT,11
2024,September,ROS,GM MOTORS,ALTO,30
2024,September,ROS,GM MOTORS,SWIFT,4
2024,September,ROS,GWADAR MOTORS,ALTO,7
2024,September,ROS,HIGHWAY MOTORS,ALTO,15
2024,September,ROS,HIGHWAY MOTORS,SWIFT,4
2024,September,ROS,HUB MOTORS,ALTO,6
2024,September,ROS,HUB MOTORS,SWIFT,5
2024,September,ROS,I.G. MOTORS,ALTO,36
2024,September,ROS,I.G. MOTORS,SWIFT,8
2024,September,ROS,INTERNATIONAL MOTORS,ALTO,12
2024,September,ROS,INTERNATIONAL MOTORS,SWIFT,5
2024,September,ROS,ITTEHAD MOTORS,ALTO,30
2024,September,ROS,ITTEHAD MOTORS,SWIFT,3
2024,September,ROS,JACOBABAD MOTORS,ALTO,32
2024,September,ROS,JACOBABAD MOTORS,SWIFT,4
2024,September,ROS,JINNAH AVENUE MOTORS,ALTO,31
2024,September,ROS,JINNAH AVENUE MOTORS,SWIFT,11
2024,September,ROS,KASHMORE MOTORS,ALTO,4
2024,September,ROS,KHALIL MOTORS,ALTO,12
2024,September,ROS,KHALIL MOTORS,SWIFT,5
2024,September,ROS,LARKANA MOTORS,ALTO,15
2024,September,ROS,LARKANA MOTORS,SWIFT,6
2024,September,ROS,MALIR CANTT MOTORS,ALTO,29
2024,September,ROS,MALIR CANTT MOTORS,SWIFT,7
2024,September,ROS,MANDVIWALLA MOTORS,ALTO,41
2024,September,ROS,MANDVIWALLA MOTORS,SWIFT,14
2024,September,ROS,MARGALLA MOTORS,ALTO,49
2024,September,ROS,MARGALLA MOTORS,SWIFT,16
2024,September,ROS,MEHRAN MOTORS,ALTO,49
2024,September,ROS,MEHRAN MOTORS,SWIFT,21
2024,September,ROS,MORO MOTORS,ALTO,24
2024,September,ROS,MORO MOTORS,SWIFT,4
2024,September,ROS,NASEER AUTOS,ALTO,70
2024,September,ROS,NASEER AUTOS,SWIFT,10
2024,September,ROS,NAWABSHAH MOTORS,ALTO,24
2024,September,ROS,NAWABSHAH MOTORS,SWIFT,4
2024,September,ROS,PQM MOTORS,ALTO,17
2024,September,ROS,PQM MOTORS,SWIFT,7
2024,September,ROS,RIAZ MOTORS,ALTO,16
2024,September,ROS,RIAZ MOTORS,SWIFT,5
2024,September,ROS,SANGHAR MOTORS,ALTO,5
2024,September,ROS,SANGHAR MOTORS,SWIFT,2
2024,September,ROS,SNA MOTORS,ALTO,19
2024,September,ROS,SNA MOTORS,SWIFT,3
2024,September,ROS,SUKKUR MOTORS,ALTO,25
2024,September,ROS,SUKKUR MOTORS,SWIFT,3
2024,September,ROS,SUZUKI MOTORWAYS,ALTO,42
2024,September,ROS,SUZUKI MOTORWAYS,SWIFT,8
2024,September,ROS,SUZUKI SOUTH,ALTO,48
2024,September,ROS,SUZUKI SOUTH,SWIFT,15
2024,September,ROS,TANDO ALLAH YAR MOTORS,ALTO,16
2024,September,ROS,TANDO ALLAH YAR MOTORS,SWIFT,3
2024,September,ROS,THARPARKAR MOTORS,ALTO,22
2024,September,ROS,THARPARKAR MOTORS,SWIFT,8
2024,September,ROS,ZEESHAN AUTOS,ALTO,31
2024,September,ROS,ZEESHAN AUTOS,SWIFT,10
2024,October,ROS,ASHRAF MOTORS,ALTO,11
2024,October,ROS,ASHRAF MOTORS,SWIFT,1
2024,October,ROS,CARACHI MOTOR,ALTO,84
2024,October,ROS,CARACHI MOTOR,SWIFT,3
2024,October,ROS,CHAMPION MOTORS,ALTO,76
2024,October,ROS,CHAMPION MOTORS,SWIFT,6
2024,October,ROS,CSD,ALTO,7
2024,October,ROS,DANISH MOTORS,ALTO,73
2024,October,ROS,DANISH MOTORS,SWIFT,5
2024,October,ROS,DEFENCE MOTORS,ALTO,81
2024,October,ROS,DEFENCE MOTORS,SWIFT,2
2024,October,ROS,GM MOTORS,ALTO,33
2024,October,ROS,GM MOTORS,SWIFT,2
2024,October,ROS,GWADAR MOTORS,ALTO,10
2024,October,ROS,HIGHWAY MOTORS,ALTO,32
2024,October,ROS,HIGHWAY MOTORS,SWIFT,2
2024,October,ROS,HUB MOTORS,ALTO,10
2024,October,ROS,HUB MOTORS,SWIFT,2
2024,October,ROS,I.G. MOTORS,ALTO,79
2024,October,ROS,I.G. MOTORS,SWIFT,7
2024,October,ROS,INTERNATIONAL MOTORS,ALTO,40
2024,October,ROS,INTERNATIONAL MOTORS,SWIFT,1
2024,October,ROS,ITTEHAD MOTORS,ALTO,37
2024,October,ROS,ITTEHAD MOTORS,SWIFT,6
2024,October,ROS,JACOBABAD MOTORS,ALTO,40
2024,October,ROS,JACOBABAD MOTORS,SWIFT,1
2024,October,ROS,JINNAH AVENUE MOTORS,ALTO,43
2024,October,ROS,JINNAH AVENUE MOTORS,SWIFT,3
2024,October,ROS,KASHMORE MOTORS,ALTO,7
2024,October,ROS,KHALIL MOTORS,ALTO,43
2024,October,ROS,KHALIL MOTORS,SWIFT,4
2024,October,ROS,LARKANA MOTORS,ALTO,27
2024,October,ROS,LARKANA MOTORS,SWIFT,2
2024,October,ROS,MALIR CANTT MOTORS,ALTO,35
2024,October,ROS,MALIR CANTT MOTORS,SWIFT,2
2024,October,ROS,MANDVIWALLA MOTORS,ALTO,72
2024,October,ROS,MANDVIWALLA MOTORS,SWIFT,3
2024,October,ROS,MARGALLA MOTORS,ALTO,76
2024,October,ROS,MARGALLA MOTORS,SWIFT,13
2024,October,ROS,MEHRAN MOTORS,ALTO,65
2024,October,ROS,MEHRAN MOTORS,SWIFT,14
2024,October,ROS,MORO MOTORS,ALTO,46
2024,October,ROS,MORO MOTORS,SWIFT,3
2024,October,ROS,NASEER AUTOS,ALTO,101
2024,October,ROS,NASEER AUTOS,SWIFT,4
2024,October,ROS,NAWABSHAH MOTORS,ALTO,31
2024,October,ROS,NAWABSHAH MOTORS,SWIFT,1
2024,October,ROS,PQM MOTORS,ALTO,35
2024,October,ROS,PQM MOTORS,SWIFT,1
2024,October,ROS,RIAZ MOTORS,ALTO,53
2024,October,ROS,RIAZ MOTORS,SWIFT,4
2024,October,ROS,SANGHAR MOTORS,ALTO,11
2024,October,ROS,SANGHAR MOTORS,SWIFT,1
2024,October,ROS,SNA MOTORS,ALTO,29
2024,October,ROS,SNA MOTORS,SWIFT,2
2024,October,ROS,SUKKUR MOTORS,ALTO,37
2024,October,ROS,SUZUKI MOTORWAYS,ALTO,61
2024,October,ROS,SUZUKI MOTORWAYS,SWIFT,8
2024,October,ROS,SUZUKI SOUTH,ALTO,92
2024,October,ROS,SUZUKI SOUTH,SWIFT,7
2024,October,ROS,TANDO ALLAH YAR MOTORS,ALTO,14
2024,October,ROS,TANDO ALLAH YAR MOTORS,SWIFT,2
2024,October,ROS,THARPARKAR MOTORS,ALTO,34
2024,October,ROS,THARPARKAR MOTORS,SWIFT,5
2024,October,ROS,ZEESHAN AUTOS,ALTO,48
2024,October,ROS,ZEESHAN AUTOS,SWIFT,5
2024,November,ROS,ASHRAF MOTORS,ALTO,12
2024,November,ROS,CARACHI MOTOR,ALTO,48
2024,November,ROS,CARACHI MOTOR,SWIFT,28
2024,November,ROS,CHAMPION MOTORS,ALTO,40
2024,November,ROS,CHAMPION MOTORS,SWIFT,25
2024,November,ROS,CSD,ALTO,5
2024,November,ROS,CSD,SWIFT,1
2024,November,ROS,DANISH MOTORS,ALTO,38
2024,November,ROS,DANISH MOTORS,SWIFT,31
2024,November,ROS,DEFENCE MOTORS,ALTO,45
2024,November,ROS,DEFENCE MOTORS,SWIFT,31
2024,November,ROS,GM MOTORS,ALTO,11
2024,November,ROS,GM MOTORS,SWIFT,3
2024,November,ROS,GWADAR MOTORS,ALTO,6
2024,November,ROS,HIGHWAY MOTORS,ALTO,13
2024,November,ROS,HIGHWAY MOTORS,SWIFT,9
2024,November,ROS,HUB MOTORS,ALTO,23
2024,November,ROS,HUB MOTORS,SWIFT,18
2024,November,ROS,I.G. MOTORS,ALTO,42
2024,November,ROS,I.G. MOTORS,SWIFT,20
2024,November,ROS,INTERNATIONAL MOTORS,ALTO,20
2024,November,ROS,INTERNATIONAL MOTORS,SWIFT,7
2024,November,ROS,ITTEHAD MOTORS,ALTO,26
2024,November,ROS,ITTEHAD MOTORS,SWIFT,6
2024,November,ROS,JACOBABAD MOTORS,ALTO,25
2024,November,ROS,JACOBABAD MOTORS,SWIFT,9
2024,November,ROS,JINNAH AVENUE MOTORS,ALTO,36
2024,November,ROS,JINNAH AVENUE MOTORS,SWIFT,16
2024,November,ROS,KASHMORE MOTORS,ALTO,8
2024,November,ROS,KASHMORE MOTORS,SWIFT,1
2024,November,ROS,KHALIL MOTORS,ALTO,24
2024,November,ROS,KHALIL MOTORS,SWIFT,3
2024,November,ROS,LARKANA MOTORS,ALTO,17
2024,November,ROS,LARKANA MOTORS,SWIFT,12
2024,November,ROS,MALIR CANTT MOTORS,ALTO,22
2024,November,ROS,MALIR CANTT MOTORS,SWIFT,5
2024,November,ROS,MANDVIWALLA MOTORS,ALTO,39
2024,November,ROS,MANDVIWALLA MOTORS,SWIFT,12
2024,November,ROS,MARGALLA MOTORS,ALTO,55
2024,November,ROS,MARGALLA MOTORS,SWIFT,27
2024,November,ROS,MEHRAN MOTORS,ALTO,28
2024,November,ROS,MEHRAN MOTORS,SWIFT,41
2024,November,ROS,MORO MOTORS,ALTO,21
2024,November,ROS,MORO MOTORS,SWIFT,9
2024,November,ROS,NASEER AUTOS,ALTO,44
2024,November,ROS,NASEER AUTOS,SWIFT,13
2024,November,ROS,NAWABSHAH MOTORS,ALTO,20
2024,November,ROS,NAWABSHAH MOTORS,SWIFT,8
2024,November,ROS,PQM MOTORS,ALTO,30
2024,November,ROS,PQM MOTORS,SWIFT,5
2024,November,ROS,RIAZ MOTORS,ALTO,23
2024,November,ROS,RIAZ MOTORS,SWIFT,11
2024,November,ROS,SANGHAR MOTORS,ALTO,3
2024,November,ROS,SANGHAR MOTORS,SWIFT,2
2024,November,ROS,SNA MOTORS,ALTO,25
2024,November,ROS,SNA MOTORS,SWIFT,14
2024,November,ROS,SUKKUR MOTORS,ALTO,19
2024,November,ROS,SUKKUR MOTORS,SWIFT,8
2024,November,ROS,SUZUKI MOTORWAYS,ALTO,31
2024,November,ROS,SUZUKI MOTORWAYS,SWIFT,18
2024,November,ROS,SUZUKI SOUTH,ALTO,47
2024,November,ROS,SUZUKI SOUTH,SWIFT,18
2024,November,ROS,TANDO ALLAH YAR MOTORS,ALTO,12
2024,November,ROS,TANDO ALLAH YAR MOTORS,SWIFT,5
2024,November,ROS,THARPARKAR MOTORS,ALTO,31
2024,November,ROS,THARPARKAR MOTORS,SWIFT,12
2024,November,ROS,ZEESHAN AUTOS,ALTO,20
2024,November,ROS,ZEESHAN AUTOS,SWIFT,14
2024,December,ROS,ASHRAF MOTORS,ALTO,16
2024,December,ROS,ASHRAF MOTORS,SWIFT,1
2024,December,ROS,CARACHI MOTOR,ALTO,52
2024,December,ROS,CARACHI MOTOR,SWIFT,16
2024,December,ROS,CHAMPION MOTORS,ALTO,50
2024,December,ROS,CHAMPION MOTORS,SWIFT,11
2024,December,ROS,CSD,ALTO,18
2024,December,ROS,CSD,SWIFT,4
2024,December,ROS,DANISH MOTORS,ALTO,56
2024,December,ROS,DANISH MOTORS,SWIFT,17
2024,December,ROS,DEFENCE MOTORS,ALTO,57
2024,December,ROS,DEFENCE MOTORS,SWIFT,15
2024,December,ROS,GM MOTORS,ALTO,18
2024,December,ROS,GWADAR MOTORS,ALTO,8
2024,December,ROS,HIGHWAY MOTORS,ALTO,20
2024,December,ROS,HIGHWAY MOTORS,SWIFT,4
2024,December,ROS,HUB MOTORS,ALTO,31
2024,December,ROS,HUB MOTORS,SWIFT,2
2024,December,ROS,I.G. MOTORS,ALTO,49
2024,December,ROS,I.G. MOTORS,SWIFT,18
2024,December,ROS,INTERNATIONAL MOTORS,ALTO,23
2024,December,ROS,INTERNATIONAL MOTORS,SWIFT,1
2024,December,ROS,ITTEHAD MOTORS,ALTO,39
2024,December,ROS,ITTEHAD MOTORS,SWIFT,4
2024,December,ROS,JACOBABAD MOTORS,ALTO,30
2024,December,ROS,JACOBABAD MOTORS,SWIFT,4
2024,December,ROS,JINNAH AVENUE MOTORS,ALTO,28
2024,December,ROS,JINNAH AVENUE MOTORS,SWIFT,4
2024,December,ROS,KASHMORE MOTORS,ALTO,7
2024,December,ROS,KASHMORE MOTORS,SWIFT,1
2024,December,ROS,KHALIL MOTORS,ALTO,36
2024,December,ROS,KHALIL MOTORS,SWIFT,1
2024,December,ROS,LARKANA MOTORS,ALTO,24
2024,December,ROS,LARKANA MOTORS,SWIFT,4
2024,December,ROS,MALIR CANTT MOTORS,ALTO,29
2024,December,ROS,MALIR CANTT MOTORS,SWIFT,6
2024,December,ROS,MANDVIWALLA MOTORS,ALTO,44
2024,December,ROS,MANDVIWALLA MOTORS,SWIFT,14
2024,December,ROS,MARGALLA MOTORS,ALTO,42
2024,December,ROS,MARGALLA MOTORS,SWIFT,15
2024,December,ROS,MEHRAN MOTORS,ALTO,34
2024,December,ROS,MEHRAN MOTORS,SWIFT,18
2024,December,ROS,MORO MOTORS,ALTO,41
2024,December,ROS,MORO MOTORS,SWIFT,3
2024,December,ROS,NASEER AUTOS,ALTO,83
2024,December,ROS,NASEER AUTOS,SWIFT,10
2024,December,ROS,NAWABSHAH MOTORS,ALTO,26
2024,December,ROS,NAWABSHAH MOTORS,SWIFT,2
2024,December,ROS,PQM MOTORS,ALTO,39
2024,December,ROS,PQM MOTORS,SWIFT,6
2024,December,ROS,RIAZ MOTORS,ALTO,25
2024,December,ROS,RIAZ MOTORS,SWIFT,5
2024,December,ROS,SANGHAR MOTORS,ALTO,9
2024,December,ROS,SANGHAR MOTORS,SWIFT,3
2024,December,ROS,SNA MOTORS,ALTO,19
2024,December,ROS,SNA MOTORS,SWIFT,10
2024,December,ROS,SUKKUR MOTORS,ALTO,24
2024,December,ROS,SUKKUR MOTORS,SWIFT,8
2024,December,ROS,SUZUKI MOTORWAYS,ALTO,44
2024,December,ROS,SUZUKI MOTORWAYS,SWIFT,14
2024,December,ROS,SUZUKI SOUTH,ALTO,34
2024,December,ROS,SUZUKI SOUTH,SWIFT,12
2024,December,ROS,TANDO ALLAH YAR MOTORS,ALTO,19
2024,December,ROS,TANDO ALLAH YAR MOTORS,SWIFT,6
2024,December,ROS,THARPARKAR MOTORS,ALTO,48
2024,December,ROS,THARPARKAR MOTORS,SWIFT,13
2024,December,ROS,ZEESHAN AUTOS,ALTO,35
2024,December,ROS,ZEESHAN AUTOS,SWIFT,4
2025,January,ROS,ASHRAF MOTORS,ALTO,16
2025,January,ROS,ASHRAF MOTORS,SWIFT,1
2025,January,ROS,CARACHI MOTOR,ALTO,61
2025,January,ROS,CARACHI MOTOR,SWIFT,23
2025,January,ROS,CHAMPION MOTORS,ALTO,69
2025,January,ROS,CHAMPION MOTORS,SWIFT,21
2025,January,ROS,CSD,ALTO,19
2025,January,ROS,CSD,SWIFT,3
2025,January,ROS,DANISH MOTORS,ALTO,62
2025,January,ROS,DANISH MOTORS,SWIFT,28
2025,January,ROS,DEFENCE MOTORS,ALTO,58
2025,January,ROS,DEFENCE MOTORS,SWIFT,18
2025,January,ROS,GM MOTORS,ALTO,35
2025,January,ROS,GM MOTORS,SWIFT,2
2025,January,ROS,GWADAR MOTORS,ALTO,7
2025,January,ROS,HIGHWAY MOTORS,ALTO,35
2025,January,ROS,HIGHWAY MOTORS,SWIFT,4
2025,January,ROS,HUB MOTORS,ALTO,62
2025,January,ROS,HUB MOTORS,SWIFT,9
2025,January,ROS,I.G. MOTORS,ALTO,65
2025,January,ROS,I.G. MOTORS,SWIFT,24
2025,January,ROS,INTERNATIONAL MOTORS,ALTO,40
2025,January,ROS,INTERNATIONAL MOTORS,SWIFT,42
2025,January,ROS,ITTEHAD MOTORS,ALTO,48
2025,January,ROS,ITTEHAD MOTORS,SWIFT,6
2025,January,ROS,JACOBABAD MOTORS,ALTO,42
2025,January,ROS,JACOBABAD MOTORS,SWIFT,3
2025,January,ROS,JINNAH AVENUE MOTORS,ALTO,53
2025,January,ROS,JINNAH AVENUE MOTORS,SWIFT,20
2025,January,ROS,KASHMORE MOTORS,ALTO,12
2025,January,ROS,KHALIL MOTORS,ALTO,35
2025,January,ROS,KHALIL MOTORS,SWIFT,8
2025,January,ROS,LARKANA MOTORS,ALTO,27
2025,January,ROS,LARKANA MOTORS,SWIFT,4
2025,January,ROS,MALIR CANTT MOTORS,ALTO,31
2025,January,ROS,MALIR CANTT MOTORS,SWIFT,4
2025,January,ROS,MANDVIWALLA MOTORS,ALTO,43
2025,January,ROS,MANDVIWALLA MOTORS,SWIFT,10
2025,January,ROS,MARGALLA MOTORS,ALTO,80
2025,January,ROS,MARGALLA MOTORS,SWIFT,18
2025,January,ROS,MEHRAN MOTORS,ALTO,79
2025,January,ROS,MEHRAN MOTORS,SWIFT,34
2025,January,ROS,MORO MOTORS,ALTO,44
2025,January,ROS,MORO MOTORS,SWIFT,8
2025,January,ROS,NASEER AUTOS,ALTO,93
2025,January,ROS,NASEER AUTOS,SWIFT,19
2025,January,ROS,NAWABSHAH MOTORS,ALTO,27
2025,January,ROS,NAWABSHAH MOTORS,SWIFT,2
2025,January,ROS,PQM MOTORS,ALTO,38
2025,January,ROS,PQM MOTORS,SWIFT,1
2025,January,ROS,RIAZ MOTORS,ALTO,39
2025,January,ROS,RIAZ MOTORS,SWIFT,9
2025,January,ROS,SANGHAR MOTORS,ALTO,12
2025,January,ROS,SANGHAR MOTORS,SWIFT,4
2025,January,ROS,SNA MOTORS,ALTO,47
2025,January,ROS,SNA MOTORS,SWIFT,5
2025,January,ROS,SUKKUR MOTORS,ALTO,28
2025,January,ROS,SUKKUR MOTORS,SWIFT,2
2025,January,ROS,SUZUKI MOTORWAYS,ALTO,51
2025,January,ROS,SUZUKI MOTORWAYS,SWIFT,20
2025,January,ROS,SUZUKI SOUTH,ALTO,82
2025,January,ROS,SUZUKI SOUTH,SWIFT,22
2025,January,ROS,TANDO ALLAH YAR MOTORS,ALTO,23
2025,January,ROS,TANDO ALLAH YAR MOTORS,SWIFT,6
2025,January,ROS,THARPARKAR MOTORS,ALTO,59
2025,January,ROS,THARPARKAR MOTORS,SWIFT,16
2025,January,ROS,ZEESHAN AUTOS,ALTO,49
2025,January,ROS,ZEESHAN AUTOS,SWIFT,5
2025,February,ROS,ASHRAF MOTORS,ALTO,17
2025,February,ROS,CARACHI MOTOR,ALTO,60
2025,February,ROS,CARACHI MOTOR,SWIFT,11
2025,February,ROS,CHAMPION MOTORS,ALTO,56
2025,February,ROS,CHAMPION MOTORS,SWIFT,4
2025,February,ROS,CSD,ALTO,13
2025,February,ROS,CSD,SWIFT,2
2025,February,ROS,DANISH MOTORS,ALTO,68
2025,February,ROS,DANISH MOTORS,SWIFT,11
2025,February,ROS,DEFENCE MOTORS,ALTO,43
2025,February,ROS,DEFENCE MOTORS,SWIFT,9
2025,February,ROS,GM MOTORS,ALTO,18
2025,February,ROS,GM MOTORS,SWIFT,4
2025,February,ROS,GWADAR MOTORS,ALTO,11
2025,February,ROS,HIGHWAY MOTORS,ALTO,21
2025,February,ROS,HIGHWAY MOTORS,SWIFT,7
2025,February,ROS,HUB MOTORS,ALTO,30
2025,February,ROS,HUB MOTORS,SWIFT,10
2025,February,ROS,I.G. MOTORS,ALTO,63
2025,February,ROS,I.G. MOTORS,SWIFT,18
2025,February,ROS,INTERNATIONAL MOTORS,ALTO,20
2025,February,ROS,ITTEHAD MOTORS,ALTO,27
2025,February,ROS,ITTEHAD MOTORS,SWIFT,1
2025,February,ROS,JACOBABAD MOTORS,ALTO,24
2025,February,ROS,JACOBABAD MOTORS,SWIFT,4
2025,February,ROS,JINNAH AVENUE MOTORS,ALTO,44
2025,February,ROS,JINNAH AVENUE MOTORS,SWIFT,14
2025,February,ROS,KASHMORE MOTORS,ALTO,6
2025,February,ROS,KHALIL MOTORS,ALTO,35
2025,February,ROS,KHALIL MOTORS,SWIFT,3
2025,February,ROS,LARKANA MOTORS,ALTO,24
2025,February,ROS,LARKANA MOTORS,SWIFT,4
2025,February,ROS,MALIR CANTT MOTORS,ALTO,29
2025,February,ROS,MALIR CANTT MOTORS,SWIFT,8
2025,February,ROS,MANDVIWALLA MOTORS,ALTO,51
2025,February,ROS,MANDVIWALLA MOTORS,SWIFT,16
2025,February,ROS,MARGALLA MOTORS,ALTO,70
2025,February,ROS,MARGALLA MOTORS,SWIFT,21
2025,February,ROS,MEHRAN MOTORS,ALTO,52
2025,February,ROS,MEHRAN MOTORS,SWIFT,15
2025,February,ROS,MORO MOTORS,ALTO,17
2025,February,ROS,MORO MOTORS,SWIFT,5
2025,February,ROS,NASEER AUTOS,ALTO,50
2025,February,ROS,NASEER AUTOS,SWIFT,4
2025,February,ROS,NAWABSHAH MOTORS,ALTO,24
2025,February,ROS,NAWABSHAH MOTORS,SWIFT,3
2025,February,ROS,PQM MOTORS,ALTO,27
2025,February,ROS,PQM MOTORS,SWIFT,6
2025,February,ROS,RIAZ MOTORS,ALTO,45
2025,February,ROS,RIAZ MOTORS,SWIFT,9
2025,February,ROS,SANGHAR MOTORS,ALTO,7
2025,February,ROS,SANGHAR MOTORS,SWIFT,3
2025,February,ROS,SNA MOTORS,ALTO,39
2025,February,ROS,SNA MOTORS,SWIFT,6
2025,February,ROS,SUKKUR MOTORS,ALTO,21
2025,February,ROS,SUKKUR MOTORS,SWIFT,4
2025,February,ROS,SUZUKI MOTORWAYS,ALTO,49
2025,February,ROS,SUZUKI MOTORWAYS,SWIFT,34
2025,February,ROS,SUZUKI SOUTH,ALTO,37
2025,February,ROS,SUZUKI SOUTH,SWIFT,14
2025,February,ROS,TANDO ALLAH YAR MOTORS,ALTO,20
2025,February,ROS,TANDO ALLAH YAR MOTORS,SWIFT,12
2025,February,ROS,THARPARKAR MOTORS,ALTO,19
2025,February,ROS,THARPARKAR MOTORS,SWIFT,11
2025,February,ROS,ZEESHAN AUTOS,ALTO,39
2025,February,ROS,ZEESHAN AUTOS,SWIFT,12
2025,March,ROS,ASHRAF MOTORS,ALTO,6
2025,March,ROS,ASHRAF MOTORS,SWIFT,1
2025,March,ROS,CARACHI MOTOR,ALTO,48
2025,March,ROS,CARACHI MOTOR,SWIFT,21
2025,March,ROS,CHAMPION MOTORS,ALTO,53
2025,March,ROS,CHAMPION MOTORS,SWIFT,7
2025,March,ROS,CSD,ALTO,19
2025,March,ROS,CSD,SWIFT,1
2025,March,ROS,DANISH MOTORS,ALTO,47
2025,March,ROS,DANISH MOTORS,SWIFT,14
2025,March,ROS,DEFENCE MOTORS,ALTO,46
2025,March,ROS,DEFENCE MOTORS,SWIFT,15
2025,March,ROS,GM MOTORS,ALTO,14
2025,March,ROS,GM MOTORS,SWIFT,2
2025,March,ROS,GWADAR MOTORS,ALTO,2
2025,March,ROS,HIGHWAY MOTORS,ALTO,17
2025,March,ROS,HIGHWAY MOTORS,SWIFT,4
2025,March,ROS,HUB MOTORS,ALTO,30
2025,March,ROS,HUB MOTORS,SWIFT,6
2025,March,ROS,I.G. MOTORS,ALTO,64
2025,March,ROS,I.G. MOTORS,SWIFT,13
2025,March,ROS,INTERNATIONAL MOTORS,ALTO,28
2025,March,ROS,INTERNATIONAL MOTORS,SWIFT,3
2025,March,ROS,ITTEHAD MOTORS,ALTO,31
2025,March,ROS,ITTEHAD MOTORS,SWIFT,3
2025,March,ROS,JACOBABAD MOTORS,ALTO,25
2025,March,ROS,JACOBABAD MOTORS,SWIFT,5
2025,March,ROS,JINNAH AVENUE MOTORS,ALTO,28
2025,March,ROS,JINNAH AVENUE MOTORS,SWIFT,8
2025,March,ROS,KASHMORE MOTORS,ALTO,6
2025,March,ROS,KASHMORE MOTORS,SWIFT,1
2025,March,ROS,KHALIL MOTORS,ALTO,34
2025,March,ROS,KHALIL MOTORS,SWIFT,2
2025,March,ROS,LARKANA MOTORS,ALTO,32
2025,March,ROS,LARKANA MOTORS,SWIFT,9
2025,March,ROS,MALIR CANTT MOTORS,ALTO,18
2025,March,ROS,MALIR CANTT MOTORS,SWIFT,3
2025,March,ROS,MANDVIWALLA MOTORS,ALTO,53
2025,March,ROS,MANDVIWALLA MOTORS,SWIFT,14
2025,March,ROS,MARGALLA MOTORS,ALTO,80
2025,March,ROS,MARGALLA MOTORS,SWIFT,15
2025,March,ROS,MEHRAN MOTORS,ALTO,32
2025,March,ROS,MEHRAN MOTORS,SWIFT,4
2025,March,ROS,MORO MOTORS,ALTO,26
2025,March,ROS,MORO MOTORS,SWIFT,5
2025,March,ROS,NASEER AUTOS,ALTO,68
2025,March,ROS,NASEER AUTOS,SWIFT,13
2025,March,ROS,NAWABSHAH MOTORS,ALTO,19
2025,March,ROS,NAWABSHAH MOTORS,SWIFT,5
2025,March,ROS,PQM MOTORS,ALTO,29
2025,March,ROS,PQM MOTORS,SWIFT,3
2025,March,ROS,RIAZ MOTORS,ALTO,33
2025,March,ROS,RIAZ MOTORS,SWIFT,5
2025,March,ROS,SANGHAR MOTORS,ALTO,11
2025,March,ROS,SANGHAR MOTORS,SWIFT,3
2025,March,ROS,SNA MOTORS,ALTO,32
2025,March,ROS,SNA MOTORS,SWIFT,5
2025,March,ROS,SUKKUR MOTORS,ALTO,36
2025,March,ROS,SUKKUR MOTORS,SWIFT,7
